episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/allreduce_latency,info/learner/default_policy/grad_gnorm,info/learner/default_policy/cur_lr,info/learner/default_policy/mean_q,info/learner/default_policy/min_q,info/learner/default_policy/max_q,info/learner/default_policy/mean_td_error
1.9775999784469604,-2.0,-0.20968400083482266,819.53,2,4,986960,986960,False,1217,949,450eefbaaaf54e1f8d1a01a05b48cbbe,2023-02-24_12-12-08,1677251528,3.592233896255493,2662.192645072937,142608,gabriel-ubuntu,192.168.0.106,2662.192645072937,0,949,525b1_00000,"[0.5307999849319458, 0.7968000173568726, 0.0, -2.0, 1.0099999904632568, 0.0, 0.0, -2.0, 0.0, 1.757200002670288, -2.0, 0.0, -2.0, 0.7016000151634216, 0.0, 1.5579999685287476, -2.0, 0.0, 0.9652000069618225, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, -2.0, 0.0, 0.0, 0.7960000038146973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.969599962234497, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04839999973773956, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5044000148773193, 1.9775999784469604, 0.0, -2.0, 0.0, 0.0, -2.0, 0.6327999830245972, -2.0, 1.9132000207901, 0.0, -2.0, 0.0, 0.0, 0.04439999908208847, 0.0, 1.3495999574661255, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47600001096725464, 0.0, 0.0, -2.0, 0.0]","[735, 602, 1000, 344, 495, 1000, 1000, 844, 1000, 122, 30, 1000, 263, 649, 1000, 221, 754, 1000, 518, 1000, 1000, 1000, 1000, 1000, 1000, 74, 674, 1000, 1000, 1000, 1000, 1000, 349, 449, 736, 1000, 1000, 602, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 15, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 976, 738, 504, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 748, 11, 1000, 420, 1000, 1000, 307, 684, 784, 44, 1000, 890, 1000, 1000, 978, 1000, 325, 453, 473, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 762, 1000, 1000, 380, 1000]",17.479,1830.719,2.232,986960,986960,394400,394400,986640,1761,85.66,86.38000000000001,0.0,0.003188564,0.0005,0.2959420680999756,0.29135847091674805,0.2981245517730713,-0.014074977487325668
1.9775999784469604,-2.0,-0.1914800000935793,810.43,3,4,988000,988000,False,1220,950,450eefbaaaf54e1f8d1a01a05b48cbbe,2023-02-24_12-12-12,1677251532,3.2908740043640137,2665.483519077301,142608,gabriel-ubuntu,192.168.0.106,2665.483519077301,0,950,525b1_00000,"[-2.0, 1.0099999904632568, 0.0, 0.0, -2.0, 0.0, 1.757200002670288, -2.0, 0.0, -2.0, 0.7016000151634216, 0.0, 1.5579999685287476, -2.0, 0.0, 0.9652000069618225, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, -2.0, 0.0, 0.0, 0.7960000038146973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.969599962234497, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04839999973773956, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5044000148773193, 1.9775999784469604, 0.0, -2.0, 0.0, 0.0, -2.0, 0.6327999830245972, -2.0, 1.9132000207901, 0.0, -2.0, 0.0, 0.0, 0.04439999908208847, 0.0, 1.3495999574661255, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47600001096725464, 0.0, 0.0, -2.0, 0.0, 0.1891999989748001, 1.044800043106079, 1.9140000343322754]","[344, 495, 1000, 1000, 844, 1000, 122, 30, 1000, 263, 649, 1000, 221, 754, 1000, 518, 1000, 1000, 1000, 1000, 1000, 1000, 74, 674, 1000, 1000, 1000, 1000, 1000, 349, 449, 736, 1000, 1000, 602, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 15, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 976, 738, 504, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 748, 11, 1000, 420, 1000, 1000, 307, 684, 784, 44, 1000, 890, 1000, 1000, 978, 1000, 325, 453, 473, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 762, 1000, 1000, 380, 1000, 906, 478, 43]",12.643,2531.097,2.711,988000,988000,394816,394816,987760,1763,82.3,86.45,0.0,0.00020080306,0.0005,0.3345426619052887,0.3306141793727875,0.3385764956474304,0.0008792625740170479
1.9775999784469604,-2.0,-0.1517359996587038,807.12,1,4,989040,989040,False,1221,951,450eefbaaaf54e1f8d1a01a05b48cbbe,2023-02-24_12-12-15,1677251535,3.0079214572906494,2668.4914405345917,142608,gabriel-ubuntu,192.168.0.106,2668.4914405345917,0,951,525b1_00000,"[1.0099999904632568, 0.0, 0.0, -2.0, 0.0, 1.757200002670288, -2.0, 0.0, -2.0, 0.7016000151634216, 0.0, 1.5579999685287476, -2.0, 0.0, 0.9652000069618225, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, -2.0, 0.0, 0.0, 0.7960000038146973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.969599962234497, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04839999973773956, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5044000148773193, 1.9775999784469604, 0.0, -2.0, 0.0, 0.0, -2.0, 0.6327999830245972, -2.0, 1.9132000207901, 0.0, -2.0, 0.0, 0.0, 0.04439999908208847, 0.0, 1.3495999574661255, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47600001096725464, 0.0, 0.0, -2.0, 0.0, 0.1891999989748001, 1.044800043106079, 1.9140000343322754, 1.9744000434875488]","[495, 1000, 1000, 844, 1000, 122, 30, 1000, 263, 649, 1000, 221, 754, 1000, 518, 1000, 1000, 1000, 1000, 1000, 1000, 74, 674, 1000, 1000, 1000, 1000, 1000, 349, 449, 736, 1000, 1000, 602, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 15, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 976, 738, 504, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 748, 11, 1000, 420, 1000, 1000, 307, 684, 784, 44, 1000, 890, 1000, 1000, 978, 1000, 325, 453, 473, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 762, 1000, 1000, 380, 1000, 906, 478, 43, 13]",13.69,2337.506,2.527,989040,989040,395232,395232,988880,1765,78.12,85.96000000000001,0.0,0.005192507,0.0005,0.3856006860733032,0.3822232782840729,0.38945937156677246,0.022267576307058334
1.9775999784469604,-2.0,-0.16183599956333639,812.17,2,4,990080,990080,False,1223,952,450eefbaaaf54e1f8d1a01a05b48cbbe,2023-02-24_12-12-18,1677251538,3.0397958755493164,2671.531236410141,142608,gabriel-ubuntu,192.168.0.106,2671.531236410141,0,952,525b1_00000,"[0.0, -2.0, 0.0, 1.757200002670288, -2.0, 0.0, -2.0, 0.7016000151634216, 0.0, 1.5579999685287476, -2.0, 0.0, 0.9652000069618225, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, -2.0, 0.0, 0.0, 0.7960000038146973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.969599962234497, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04839999973773956, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5044000148773193, 1.9775999784469604, 0.0, -2.0, 0.0, 0.0, -2.0, 0.6327999830245972, -2.0, 1.9132000207901, 0.0, -2.0, 0.0, 0.0, 0.04439999908208847, 0.0, 1.3495999574661255, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47600001096725464, 0.0, 0.0, -2.0, 0.0, 0.1891999989748001, 1.044800043106079, 1.9140000343322754, 1.9744000434875488, 0.0, 0.0]","[1000, 844, 1000, 122, 30, 1000, 263, 649, 1000, 221, 754, 1000, 518, 1000, 1000, 1000, 1000, 1000, 1000, 74, 674, 1000, 1000, 1000, 1000, 1000, 349, 449, 736, 1000, 1000, 602, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 15, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 976, 738, 504, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 748, 11, 1000, 420, 1000, 1000, 307, 684, 784, 44, 1000, 890, 1000, 1000, 978, 1000, 325, 453, 473, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 762, 1000, 1000, 380, 1000, 906, 478, 43, 13, 1000, 1000]",17.161,1864.663,2.441,990080,990080,395648,395648,990000,1767,77.25,85.975,0.0,4.5743385e-05,0.0005,0.3673867881298065,0.360903263092041,0.37122514843940735,0.0001536952331662178
1.9775999784469604,-2.0,-0.14183599956333637,813.73,2,4,991120,991120,False,1225,953,450eefbaaaf54e1f8d1a01a05b48cbbe,2023-02-24_12-12-21,1677251541,3.0998668670654297,2674.6311032772064,142608,gabriel-ubuntu,192.168.0.106,2674.6311032772064,0,953,525b1_00000,"[0.0, 1.757200002670288, -2.0, 0.0, -2.0, 0.7016000151634216, 0.0, 1.5579999685287476, -2.0, 0.0, 0.9652000069618225, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, -2.0, 0.0, 0.0, 0.7960000038146973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.969599962234497, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04839999973773956, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5044000148773193, 1.9775999784469604, 0.0, -2.0, 0.0, 0.0, -2.0, 0.6327999830245972, -2.0, 1.9132000207901, 0.0, -2.0, 0.0, 0.0, 0.04439999908208847, 0.0, 1.3495999574661255, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47600001096725464, 0.0, 0.0, -2.0, 0.0, 0.1891999989748001, 1.044800043106079, 1.9140000343322754, 1.9744000434875488, 0.0, 0.0, 0.0, 0.0]","[1000, 122, 30, 1000, 263, 649, 1000, 221, 754, 1000, 518, 1000, 1000, 1000, 1000, 1000, 1000, 74, 674, 1000, 1000, 1000, 1000, 1000, 349, 449, 736, 1000, 1000, 602, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 15, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 976, 738, 504, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 748, 11, 1000, 420, 1000, 1000, 307, 684, 784, 44, 1000, 890, 1000, 1000, 978, 1000, 325, 453, 473, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 762, 1000, 1000, 380, 1000, 906, 478, 43, 13, 1000, 1000, 1000, 1000]",15.192,2106.437,2.749,991120,991120,396064,396064,991120,1769,79.28,86.06000000000002,0.0,0.002433678,0.0005,0.3749293088912964,0.3700609803199768,0.3777014911174774,0.010913839563727379
1.9775999784469604,-2.0,-0.13890799958258868,831.96,3,4,992160,992160,False,1228,954,450eefbaaaf54e1f8d1a01a05b48cbbe,2023-02-24_12-12-24,1677251544,3.2958056926727295,2677.926908969879,142608,gabriel-ubuntu,192.168.0.106,2677.926908969879,0,954,525b1_00000,"[0.0, -2.0, 0.7016000151634216, 0.0, 1.5579999685287476, -2.0, 0.0, 0.9652000069618225, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, -2.0, 0.0, 0.0, 0.7960000038146973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.969599962234497, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04839999973773956, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5044000148773193, 1.9775999784469604, 0.0, -2.0, 0.0, 0.0, -2.0, 0.6327999830245972, -2.0, 1.9132000207901, 0.0, -2.0, 0.0, 0.0, 0.04439999908208847, 0.0, 1.3495999574661255, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47600001096725464, 0.0, 0.0, -2.0, 0.0, 0.1891999989748001, 1.044800043106079, 1.9140000343322754, 1.9744000434875488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05000000074505806]","[1000, 263, 649, 1000, 221, 754, 1000, 518, 1000, 1000, 1000, 1000, 1000, 1000, 74, 674, 1000, 1000, 1000, 1000, 1000, 349, 449, 736, 1000, 1000, 602, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 15, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 976, 738, 504, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 748, 11, 1000, 420, 1000, 1000, 307, 684, 784, 44, 1000, 890, 1000, 1000, 978, 1000, 325, 453, 473, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 762, 1000, 1000, 380, 1000, 906, 478, 43, 13, 1000, 1000, 1000, 1000, 1000, 1000, 975]",15.373,2081.589,2.849,992160,992160,396480,396480,991680,1770,73.225,86.125,0.0,0.0006655425,0.0005,0.36522790789604187,0.36279675364494324,0.36692410707473755,0.0029368819668889046
1.9775999784469604,-2.0,-0.11628799963742495,838.02,2,4,993200,993200,False,1230,955,450eefbaaaf54e1f8d1a01a05b48cbbe,2023-02-24_12-12-27,1677251547,3.036820411682129,2680.9637293815613,142608,gabriel-ubuntu,192.168.0.106,2680.9637293815613,0,955,525b1_00000,"[0.7016000151634216, 0.0, 1.5579999685287476, -2.0, 0.0, 0.9652000069618225, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, -2.0, 0.0, 0.0, 0.7960000038146973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.969599962234497, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04839999973773956, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5044000148773193, 1.9775999784469604, 0.0, -2.0, 0.0, 0.0, -2.0, 0.6327999830245972, -2.0, 1.9132000207901, 0.0, -2.0, 0.0, 0.0, 0.04439999908208847, 0.0, 1.3495999574661255, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47600001096725464, 0.0, 0.0, -2.0, 0.0, 0.1891999989748001, 1.044800043106079, 1.9140000343322754, 1.9744000434875488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05000000074505806, 0.0, 0.2619999945163727]","[649, 1000, 221, 754, 1000, 518, 1000, 1000, 1000, 1000, 1000, 1000, 74, 674, 1000, 1000, 1000, 1000, 1000, 349, 449, 736, 1000, 1000, 602, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 15, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 976, 738, 504, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 748, 11, 1000, 420, 1000, 1000, 307, 684, 784, 44, 1000, 890, 1000, 1000, 978, 1000, 325, 453, 473, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 762, 1000, 1000, 380, 1000, 906, 478, 43, 13, 1000, 1000, 1000, 1000, 1000, 1000, 975, 1000, 869]",14.155,2260.65,2.522,993200,993200,396896,396896,992800,1772,77.76,86.1,0.0,0.00066715444,0.0005,0.35460880398750305,0.35347694158554077,0.35554391145706177,0.0030010296031832695
1.9775999784469604,-2.0,-0.11628799963742495,838.02,0,4,994240,994240,False,1230,956,450eefbaaaf54e1f8d1a01a05b48cbbe,2023-02-24_12-12-31,1677251551,3.3878324031829834,2684.3515617847443,142608,gabriel-ubuntu,192.168.0.106,2684.3515617847443,0,956,525b1_00000,"[0.7016000151634216, 0.0, 1.5579999685287476, -2.0, 0.0, 0.9652000069618225, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, -2.0, 0.0, 0.0, 0.7960000038146973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.969599962234497, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04839999973773956, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5044000148773193, 1.9775999784469604, 0.0, -2.0, 0.0, 0.0, -2.0, 0.6327999830245972, -2.0, 1.9132000207901, 0.0, -2.0, 0.0, 0.0, 0.04439999908208847, 0.0, 1.3495999574661255, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47600001096725464, 0.0, 0.0, -2.0, 0.0, 0.1891999989748001, 1.044800043106079, 1.9140000343322754, 1.9744000434875488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05000000074505806, 0.0, 0.2619999945163727]","[649, 1000, 221, 754, 1000, 518, 1000, 1000, 1000, 1000, 1000, 1000, 74, 674, 1000, 1000, 1000, 1000, 1000, 349, 449, 736, 1000, 1000, 602, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 15, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 976, 738, 504, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 748, 11, 1000, 420, 1000, 1000, 307, 684, 784, 44, 1000, 890, 1000, 1000, 978, 1000, 325, 453, 473, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 762, 1000, 1000, 380, 1000, 906, 478, 43, 13, 1000, 1000, 1000, 1000, 1000, 1000, 975, 1000, 869]",14.935,2142.599,2.541,994240,994240,397312,397312,993920,1774,80.075,86.125,0.0,0.00029712537,0.0005,0.33982327580451965,0.33808422088623047,0.34153541922569275,-0.0013389196246862411
1.9775999784469604,-2.0,-0.11628799963742495,838.02,0,4,995280,995280,False,1230,957,450eefbaaaf54e1f8d1a01a05b48cbbe,2023-02-24_12-12-34,1677251554,2.838550090789795,2687.190111875534,142608,gabriel-ubuntu,192.168.0.106,2687.190111875534,0,957,525b1_00000,"[0.7016000151634216, 0.0, 1.5579999685287476, -2.0, 0.0, 0.9652000069618225, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, -2.0, 0.0, 0.0, 0.7960000038146973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.969599962234497, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04839999973773956, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5044000148773193, 1.9775999784469604, 0.0, -2.0, 0.0, 0.0, -2.0, 0.6327999830245972, -2.0, 1.9132000207901, 0.0, -2.0, 0.0, 0.0, 0.04439999908208847, 0.0, 1.3495999574661255, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47600001096725464, 0.0, 0.0, -2.0, 0.0, 0.1891999989748001, 1.044800043106079, 1.9140000343322754, 1.9744000434875488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05000000074505806, 0.0, 0.2619999945163727]","[649, 1000, 221, 754, 1000, 518, 1000, 1000, 1000, 1000, 1000, 1000, 74, 674, 1000, 1000, 1000, 1000, 1000, 349, 449, 736, 1000, 1000, 602, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 15, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 976, 738, 504, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 748, 11, 1000, 420, 1000, 1000, 307, 684, 784, 44, 1000, 890, 1000, 1000, 978, 1000, 325, 453, 473, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 762, 1000, 1000, 380, 1000, 906, 478, 43, 13, 1000, 1000, 1000, 1000, 1000, 1000, 975, 1000, 869]",11.724,2729.462,2.43,995280,995280,397728,397728,995040,1776,78.57499999999999,86.07499999999999,0.0,0.0008793059,0.0005,0.3172113001346588,0.31505465507507324,0.31850460171699524,-0.00397082045674324
1.9775999784469604,-2.0,-0.12330399978905916,841.53,1,4,996320,996320,False,1231,958,450eefbaaaf54e1f8d1a01a05b48cbbe,2023-02-24_12-12-37,1677251557,3.061814069747925,2690.251925945282,142608,gabriel-ubuntu,192.168.0.106,2690.251925945282,0,958,525b1_00000,"[0.0, 1.5579999685287476, -2.0, 0.0, 0.9652000069618225, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, -2.0, 0.0, 0.0, 0.7960000038146973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.969599962234497, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04839999973773956, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5044000148773193, 1.9775999784469604, 0.0, -2.0, 0.0, 0.0, -2.0, 0.6327999830245972, -2.0, 1.9132000207901, 0.0, -2.0, 0.0, 0.0, 0.04439999908208847, 0.0, 1.3495999574661255, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47600001096725464, 0.0, 0.0, -2.0, 0.0, 0.1891999989748001, 1.044800043106079, 1.9140000343322754, 1.9744000434875488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05000000074505806, 0.0, 0.2619999945163727, 0.0]","[1000, 221, 754, 1000, 518, 1000, 1000, 1000, 1000, 1000, 1000, 74, 674, 1000, 1000, 1000, 1000, 1000, 349, 449, 736, 1000, 1000, 602, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 15, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 976, 738, 504, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 748, 11, 1000, 420, 1000, 1000, 307, 684, 784, 44, 1000, 890, 1000, 1000, 978, 1000, 325, 453, 473, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 762, 1000, 1000, 380, 1000, 906, 478, 43, 13, 1000, 1000, 1000, 1000, 1000, 1000, 975, 1000, 869, 1000]",17.484,1830.283,2.757,996320,996320,398144,398144,996160,1778,77.78,86.02000000000001,0.0,0.0008280928,0.0005,0.30581286549568176,0.29133832454681396,0.3077835738658905,-0.0037444308400154114
1.9775999784469604,-2.0,-0.11199599970132113,835.88,1,4,997360,997360,False,1232,959,450eefbaaaf54e1f8d1a01a05b48cbbe,2023-02-24_12-12-40,1677251560,3.669224262237549,2693.9211502075195,142608,gabriel-ubuntu,192.168.0.106,2693.9211502075195,0,959,525b1_00000,"[1.5579999685287476, -2.0, 0.0, 0.9652000069618225, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, -2.0, 0.0, 0.0, 0.7960000038146973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.969599962234497, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04839999973773956, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5044000148773193, 1.9775999784469604, 0.0, -2.0, 0.0, 0.0, -2.0, 0.6327999830245972, -2.0, 1.9132000207901, 0.0, -2.0, 0.0, 0.0, 0.04439999908208847, 0.0, 1.3495999574661255, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47600001096725464, 0.0, 0.0, -2.0, 0.0, 0.1891999989748001, 1.044800043106079, 1.9140000343322754, 1.9744000434875488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05000000074505806, 0.0, 0.2619999945163727, 0.0, 1.1308000087738037]","[221, 754, 1000, 518, 1000, 1000, 1000, 1000, 1000, 1000, 74, 674, 1000, 1000, 1000, 1000, 1000, 349, 449, 736, 1000, 1000, 602, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 15, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 976, 738, 504, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 748, 11, 1000, 420, 1000, 1000, 307, 684, 784, 44, 1000, 890, 1000, 1000, 978, 1000, 325, 453, 473, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 762, 1000, 1000, 380, 1000, 906, 478, 43, 13, 1000, 1000, 1000, 1000, 1000, 1000, 975, 1000, 869, 1000, 435]",15.453,2070.734,2.62,997360,997360,398560,398560,997280,1780,84.46000000000001,86.2,0.0,0.00049648015,0.0005,0.3009916841983795,0.29866448044776917,0.3018534779548645,0.0022443095222115517
